14	1206
14	1270
14	1281
14	1682
14	1704
14	1907
14	2028
14	2078
14	2324
14	2355
14	2858
14	2959
14	3114
14	3147
14	3578
14	4226
14	4306
14	4886
14	4963
14	4973
14	4995
14	5218
14	5618
14	5995
14	6016
14	6373
14	6377
14	6539
14	7254
14	7361
14	7458
14	8360
14	8622
14	8645
14	8961
14	31410
14	33166
14	33794
14	44191
14	45517
14	47099
14	48516
14	48780
14	50872
14	55721
14	58559
14	59315
14	60069
14	63082
14	63859
14	68157
14	68954
14	71033
14	71899
14	72356
14	73017
14	76093
14	78499
14	79091
14	79132
14	80463
14	81591
14	81845
14	81847
14	83803
14	84152
14	85342
14	86504
14	86882
14	89745
14	91529
14	92259
14	95167
14	95201
14	95311
14	95377
14	95858
14	97913
14	97921
14	98491
14	99114
14	102903
14	103141
14	103249
14	103335
14	105844
14	106487
14	106696
14	106782
14	108932
14	108983
14	109374
14	109487
14	112552
14	112852
14	115617
14	116797
14	116897
14	122904
14	134853
14	138702
14	139385
14	142488
14	152081
14	160718
14	166024
14	177765
15	296
15	318
15	356
15	480
15	593
15	673
15	745
15	778
15	780
15	858
15	1089
15	1136
15	1203
15	1206
15	1208
15	1221
15	1225
15	1267
15	1405
15	1517
15	1704
15	1921
15	1961
15	2023
15	2028
15	2329
15	2396
15	2431
15	2571
15	2683
15	2858
15	2959
15	2997
15	3114
15	3147
15	3267
15	3275
15	3556
15	3578
15	3723
15	3993
15	4226
15	4776
15	4896
15	4973
15	4993
15	5009
15	5010
15	5418
15	5816
15	5952
15	5989
15	5991
15	5995
15	7153
15	7361
15	7371
15	8132
15	8368
15	8622
15	8665
15	8873
15	31410
15	32587
15	40815
15	44191
15	48516
15	48738
15	48774
15	48780
15	49272
15	51540
15	54001
15	54286
15	55247
15	55820
15	58559
15	64620
15	68157
15	69844
15	72226
15	73017
15	74458
15	75985
15	76251
15	78039
15	78499
15	79132
15	80463
15	81834
15	84152
15	86190
15	86345
15	86377
15	88125
15	91529
15	91535
15	91542
15	91630
15	92535
15	96079
15	97304
15	98809
15	99114
15	100745
16	17
16	21
16	34
16	39
16	62
16	150
16	153
16	186
16	203
16	207
16	215
16	222
16	224
16	225
16	232
16	235
16	237
16	249
16	252
16	265
16	272
16	282
16	294
16	296
16	300
16	317
16	339
16	344
16	348
16	380
16	410
16	417
16	468
16	477
16	588
16	592
16	595
18	25
18	32
18	36
18	39
18	47
18	50
18	110
18	141
18	150
18	153
18	161
18	165
18	223
18	225
18	230
18	253
18	292
18	296
18	300
18	316
18	318
18	329
18	345
18	348
18	349
18	350
18	356
18	357
18	370
18	377
18	380
18	440
18	457
18	480
18	497
18	500
18	508
18	515
18	527
18	551
18	555
18	585
18	589
18	592
18	593
18	608
18	780
19	6
19	9
19	10
19	11
19	16
19	21
19	23
19	70
19	79
19	95
19	112
19	151
19	153
19	161
19	163
19	185
19	195
19	204
19	213
19	257
19	260
19	292
19	293
19	296
19	303
19	305
19	315
19	339
19	349
19	360
19	362
19	364
19	368
19	376
19	377
19	379
19	380
19	383
19	410
19	428
19	431
19	434
19	442
19	459
19	474
19	480
19	485
19	494
19	517
19	520
19	535
19	588
19	589
19	592
19	593
19	594
19	595
19	597
19	603
19	608
19	618
19	628
19	653
19	691
19	707
19	726
19	733
19	762
19	780
19	782
19	786
19	805
19	852
19	854
19	916
19	990
19	1036
19	1047
19	1081
19	1083
19	1084
19	1089
19	1092
19	1127
19	1161
19	1196
19	1198
19	1201
19	1203
19	1210
19	1214
19	1218
19	1227
19	1234
19	1240
19	1245
19	1247
19	1251
19	1252
19	1258
19	1265
19	1281
19	1291
19	1307
19	1359
19	1370
19	1377
19	2019
21	922
21	1237
21	3730
22	107
22	919
22	1023
22	1035
22	1207
22	1588
22	2087
22	2394
22	3271
22	3396
22	6377
23	1292
23	1952
23	1953
23	2150
23	2243
23	2746
23	3072
23	3361
23	3363
23	3555
24	1911
24	1917
25	25
25	62
25	260
25	733
25	736
25	780
25	1073
25	1210
26	165
26	292
26	316
26	329
26	356
26	405
26	589
26	1037
26	1120
26	1127
26	1214
26	1268
26	1270
26	1275
26	1291
26	1297
26	1320
26	1356
26	1371
26	1372
26	1373
26	1374
26	1375
26	1376
26	1527
26	1590
26	1967
26	2003
26	2005
26	2011
26	2012
26	2043
26	2046
26	2105
26	2115
26	2133
26	2134
26	2143
26	2193
26	2297
26	2393
26	2420
26	2431
26	2455
26	2478
26	2521
26	2640
26	2672
26	2716
26	2717
26	2735
26	2791
26	2792
26	2916
26	2987
26	3000
26	3033
26	3052
26	3087
26	3156
26	3175
26	3300
26	3448
26	3450
26	3698
26	3699
26	3793
26	3869
26	3994
26	4467
26	4545
26	5218
26	5944
26	6333
26	6979
26	7254
26	7481
26	7743
26	8169
26	8591
26	8633
26	45447
26	47610
26	48043
26	49278
26	54259
27	50
27	318
27	356
27	1136
27	1270
27	2571
27	2858
27	58559
27	68954
27	78499
27	134853
28	293
28	296
28	318
28	593
28	1090
28	1196
28	1213
28	1240
28	2571
28	2959
28	4993
28	7153
28	68157
28	106782
28	109487
29	2485
29	6942
29	40629
29	84374
29	88405
29	116797
30	913
30	1267
30	1333
30	1339
30	2023
30	2947
30	3421
31	25
31	36
31	50
31	111
31	194
31	246
31	260
31	318
31	457
31	493
31	527
31	529
31	589
31	595
31	608
31	663
31	750
31	1097
31	1196
31	1197
31	1198
31	1206
31	1210
31	1219
31	1240
31	1250
31	1257
31	1265
31	1266
31	1270
31	1272
31	1285
31	1302
31	1307
31	1617
31	1673
31	1923
31	1968
31	2078
31	2134
31	2396
31	2716
31	2791
31	2804
31	2858
31	2918
31	2997
31	3098
31	3129
31	3147
31	3210
31	3266
31	3360
31	3396
31	3471
31	3770
32	110
32	260
32	356
32	480
32	593
32	1270
32	1704
32	2571
32	3578
32	4993
32	50872
32	68954
32	112552
34	296
34	1197
34	1246
34	1653
34	1721
34	2571
34	2617
34	2858
34	2959
34	3578
34	4973
34	5903
34	6711
34	8368
34	8533
34	31696
34	32587
34	44191
34	44665
34	45720
34	47610
34	48394
34	48516
34	48780
34	49530
34	55247
34	72998
34	80549
34	86833
34	86882
34	88810
34	92259
34	94959
34	109374
34	109487
34	111759
34	112556
34	115713
34	122886
34	134130
34	140174
34	152081
35	349
35	356
35	589
35	1148
35	1198
35	1200
35	1214
35	1240
35	1275
35	1333
35	1527
35	1610
35	2028
35	2150
35	2161
35	2278
35	2427
35	2571
35	2826
35	3033
35	3147
35	3527
35	3578
35	3702
35	4022
35	4993
35	5952
35	6539
35	7143
35	7153
35	7458
35	8169
35	8983
35	34405
35	48304
35	54286
35	59315
35	65514
35	72998
35	73759
35	74789
35	82095
35	85131
35	94018
36	36
36	47
36	50
36	111
36	293
36	296
36	318
36	337
36	356
36	508
36	555
36	593
36	608
36	750
36	778
36	858
36	903
36	904
36	924
36	1089
36	1130
36	1193
36	1197
36	1199
36	1206
36	1213
36	1214
36	1219
36	1222
36	1258
36	1259
36	1261
36	1288
36	1321
36	1333
36	1345
36	1387
36	1584
36	1704
36	1732
36	1884
36	1961
36	1982
36	1994
36	1997
36	2028
36	2118
36	2160
36	2288
36	2324
36	2329
36	2395
36	2502
36	2858
36	2959
36	2997
36	3499
36	3911
36	3949
36	4027
36	4105
36	4226
36	4641
36	4848
36	4865
36	4878
36	4973
36	4979
36	5065
36	5673
36	5902
36	5995
36	6502
36	6620
36	7147
36	7361
36	7387
36	7438
36	8874
36	8949
36	30810
36	31658
36	34437
36	44555
36	48394
36	48516
36	51255
36	51540
36	55247
36	55820
36	56782
36	58559
36	61323
36	68954
36	74458
36	81845
36	88118
36	88129
36	98491
36	103341
36	115149
36	116797
36	134130
36	140267
36	143657
36	148626
36	175303
36	175569
36	177593
37	1276
37	2321
37	2502
37	2712
37	3176
37	4262
38	10
38	50
38	247
38	260
38	296
38	318
38	353
38	454
38	457
38	587
38	589
38	593
38	720
38	733
38	899
38	900
38	902
38	903
38	914
38	953
38	1028
38	1127
38	1196
38	1198
38	1200
38	1210
38	1219
38	1225
38	1230
38	1259
38	1270
38	1296
38	1307
38	1407
38	1617
38	1625
38	1639
38	1704
38	1722
38	1732
38	1797
38	1909
38	1949
38	1961
38	1968
38	1994
38	1997
38	2137
38	2263
38	2288
38	2571
38	2692
38	2699
38	2762
38	2858
38	2915
38	2916
38	2918
38	3044
38	3082
38	3114
38	3203
38	3260
38	3301
38	3408
38	3476
38	3512
38	3526
38	3527
38	3534
38	3594
38	3686
38	3786
38	3793
38	3852
38	3863
38	3886
38	3897
38	3967
38	3977
38	3996
38	4014
38	4023
38	4062
38	4066
38	4067
38	4069
38	4090
38	4091
38	4103
38	4121
38	4128
38	4130
38	4132
39	150
39	165
39	208
39	344
39	370
39	480
39	628
39	653
39	1204
39	1240
39	1391
39	1527
39	1573
39	1653
39	2011
39	2087
39	2291
39	2490
39	2582
39	2616
39	2640
39	2916
39	2959
39	3755
39	5218
39	5445
39	6377
39	7147
40	356
40	593
40	2990
40	4148
40	4310
40	4814
41	2641
42	47
42	50
42	104
42	111
42	216
42	223
42	260
42	296
42	318
42	356
42	364
42	441
42	480
42	529
42	541
42	551
42	594
42	596
42	608
42	661
42	778
42	837
42	858
42	909
42	919
42	1035
42	1060
42	1073
42	1079
42	1080
42	1089
42	1090
42	1097
42	1136
42	1193
42	1196
42	1198
42	1206
42	1210
42	1213
42	1222
42	1225
42	1235
42	1247
42	1250
42	1258
42	1282
42	1289
42	1291
42	1307
42	1367
42	1617
42	1653
42	1682
42	1704
42	1732
42	1884
42	1968
42	1994
42	2064
42	2081
42	2115
42	2150
42	2291
42	2329
42	2395
42	2501
42	2502
42	2571
42	2580
42	2716
42	2718
42	2858
42	2859
42	2918
42	2959
42	3159
42	3210
42	3266
42	3363
42	3421
42	3468
42	3504
42	3552
42	3578
42	3949
42	4027
42	4214
42	4262
42	4878
42	4896
42	4979
42	5325
42	5669
42	5816
42	6001
42	6016
42	6539
42	6711
42	6934
42	7247
42	8128
42	8368
42	8376
42	8874
42	27773
42	27879
42	30749
42	30810
42	32587
42	33493
42	35836
42	38061
42	39183
42	40815
42	44191
42	44195
42	46578
42	48394
42	48516
42	48774
42	49272
42	52973
42	54001
42	54997
42	55820
42	56782
42	58559
42	59315
42	60069
42	60766
42	61236
42	63082
42	64614
42	64839
42	67734
42	68157
42	68358
42	68954
42	69122
42	69481
42	69757
42	70286
42	79132
42	80463
42	81845
42	81932
42	82459
43	50
43	141
43	150
43	194
43	272
43	296
43	318
43	337
43	356
43	357
43	364
43	377
43	457
43	480
43	497
43	539
43	541
43	587
43	590
43	592
43	596
43	599
43	608
43	648
43	780
43	904
43	908
43	912
43	913
43	915
43	919
43	923
43	928
43	930
43	933
43	950
43	963
43	965
43	969
43	1028
43	1030
43	1073
43	1079
43	1092
43	1136
43	1183
43	1196
43	1197
43	1198
43	1201
43	1203
43	1207
43	1208
43	1210
43	1212
43	1220
43	1224
43	1225
43	1228
43	1231
43	1234
43	1235
43	1240
43	1247
43	1248
43	1250
43	1252
43	1254
43	1259
43	1262
43	1265
43	1270
43	1272
43	1276
43	1278
43	1282
43	1288
43	1293
43	1304
43	1307
43	1371
43	1376
43	1394
43	1527
43	1580
43	1619
43	1704
43	1711
43	1732
43	1912
43	1923
43	1939
43	1942
43	1944
43	1947
43	1949
43	1952
43	1956
43	1961
43	2018
43	2028
43	2067
43	2080
43	2289
43	2302
43	2336
43	2396
43	2403
43	2502
43	2628
43	2692
43	2706
43	2797
43	2858
43	2871
43	2916
43	2918
43	2919
43	2987
43	2997
43	3062
43	3093
43	3147
43	3196
43	3198
43	3296
43	3334
43	3362
43	3363
43	3384
43	3421
43	3471
43	3508
43	3519
43	3543
43	3552
43	3578
43	3624
43	3633
43	3635
43	3639
43	3654
43	3682
43	3702
43	3703
43	3735
43	3741
43	3751
43	3769
43	3793
43	3836
43	3871
43	3897
43	3984
43	3996
43	4022
43	4027
43	4226
43	4246
43	4327
43	4339
43	4349
43	4369
43	4727
43	4754
43	4824
43	4826
43	4830
43	4855
43	4901
43	4912
43	4947
43	5299
43	5377
43	5493
43	5618
43	5747
43	5791
43	5816
43	5971
43	6003
43	6303
43	6428
43	6533
43	6539
43	6639
43	6711
43	6724
43	6785
43	6979
43	7084
43	7153
43	7419
44	215
44	1244
44	2953
44	5015
44	8533
45	163
45	356
45	589
45	1036
45	1101
45	1210
45	1298
45	1517
45	1923
45	2167
45	2329
45	2423
45	2640
45	2797
45	2948
45	2989
45	3178
45	3450
45	3527
45	3638
45	4701
45	4718
45	4886
45	4979
45	5010
45	5014
45	5400
45	5669
45	6188
45	6659
45	7346
45	7373
46	296
46	318
46	339
46	377
46	457
46	480
46	527
46	588
46	589
46	595
46	780
46	858
46	912
46	953
46	1136
46	1183
46	1196
46	1197
46	1198
46	1204
46	1240
46	1285
46	1291
46	1376
46	1387
46	1580
46	1674
46	1967
46	2028
46	2396
46	2987
46	3175
46	3740
46	3911
46	4306
46	5299
46	5618
46	5782
46	6377
46	6786
46	7090
47	111
47	123
47	162
47	176
47	246
47	296
47	326
47	337
47	535
47	593
47	608
47	778
47	903
47	923
47	1041
47	1060
47	1079
47	1104
47	1147
47	1185
47	1193
47	1202
47	1228
47	1247
47	1248
47	1276
47	1288
47	1449
47	1648
47	1938
47	1947
47	1952
47	1965
47	2064
47	2076
47	2078
47	2132
47	2248
47	2289
47	2395
47	2599
47	2697
47	2710
47	2858
47	2859
47	2871
47	2997
47	3019
47	3198
47	3210
48	47
48	50
48	110
48	111
48	293
48	296
48	318
48	356
48	527
48	541
48	593
48	608
48	778
48	858
48	924
48	1089
48	1193
48	1199
48	1201
48	1206
48	1208
48	1213
48	1222
48	1234
48	1252
48	1258
48	1259
48	1263
48	1584
48	1673
48	1682
48	1961
48	2019
48	2329
48	2571
48	2692
48	2762
48	2858
48	2959
48	2997
48	3147
48	3160
48	3578
48	3949
48	4011
48	4226
48	4262
48	4878
48	4973
48	4993
48	4995
48	5445
48	5618
48	5952
48	5989
48	5995
48	6016
48	7153
48	7361
48	8914
48	8950
48	27773
48	32587
48	48394
48	48516
48	48774
48	48780
48	51540
48	52328
48	55247
48	55820
48	56145
48	56782
48	58559
48	63072
48	64614
48	64839
48	65642
48	68237
48	74228
48	74458
48	77307
48	78349
48	85414
48	88129
48	89492
48	92259
48	96811
48	96821
48	96829
48	99917
48	104374
48	104879
48	104944
48	105844
48	106100
48	106782
48	106920
48	108729
48	109487
48	112552
48	113741
48	114935
48	115569
48	115713
48	116797
48	116897
48	117881
48	133771
48	134130
48	139644
48	142488
48	158783
48	164179
48	174053
48	174055
48	176371
50	260
50	912
50	1380
50	1721
50	1968
50	2779
50	3261
50	3916
50	3984
51	3
51	11
51	17
51	24
51	95
51	105
51	110
51	141
51	150
51	153
51	163
51	165
51	186
51	195
51	196
51	208
51	253
51	260
51	273
51	293
51	313
51	317
51	318
51	339
51	344
51	349
51	350
51	353
51	356
51	357
51	364
51	367
51	377
51	379
51	380
51	382
51	450
51	457
51	474
51	480
51	485
51	490
51	500
51	527
51	553
51	587
51	588
51	589
51	590
51	593
51	595
51	597
51	635
51	648
51	678
51	733
51	736
51	780
51	798
51	802
51	805
51	832
51	875
51	880
51	903
51	904
51	912
51	913
51	915
51	919
51	920
51	928
51	942
51	943
51	953
51	954
51	969
51	976
51	1010
51	1013
51	1015
51	1017
51	1021
51	1028
51	1033
51	1035
51	1036
51	1081
51	1084
51	1085
51	1086
51	1097
51	1100
51	1124
51	1127
51	1183
51	1193
51	1196
51	1198
51	1200
51	1201
51	1203
51	1207
51	1209
51	1210
51	1213
51	1214
51	1219
51	1220
51	1225
51	1226
51	1230
51	1234
51	1240
51	1246
51	1249
51	1250
51	1252
51	1253
51	1258
51	1259
51	1262
51	1266
51	1270
51	1272
51	1275
51	1276
51	1278
51	1284
51	1287
51	1291
51	1302
51	1304
51	1307
51	1320
51	1321
51	1327
51	1333
51	1339
51	1344
51	1345
51	1358
51	1378
51	1380
51	1385
51	1387
51	1408
51	1409
51	1459
51	1479
51	1527
51	1552
51	1573
51	1587
51	1608
51	1610
51	1615
51	1620
51	1690
51	1704
51	1721
51	1726
51	1784
51	1792
51	1831
51	1835
51	1907
51	1927
51	1943
51	1944
51	1946
51	1947
51	1950
51	1960
51	1961
51	1964
51	1968
51	2000
51	2001
51	2003
51	2005
51	2006
51	2009
51	2013
51	2019
51	2050
51	2067
51	2078
51	2100
51	2105
51	2109
51	2112
51	2115
51	2119
51	2137
51	2142
51	2145
51	2161
51	2167
51	2176
51	2297
51	2302
51	2336
51	2370
51	2378
51	2396
51	2398
51	2399
51	2401
51	2405
51	2406
51	2407
51	2420
51	2424
51	2436
51	2455
51	2467
51	2469
51	2470
51	2472
51	2473
51	2476
51	2517
51	2518
51	2520
51	2524
51	2528
51	2529
51	2535
51	2565
51	2571
51	2628
51	2671
51	2687
52	198
52	377
52	480
52	858
52	1037
52	1584
52	1653
52	1748
52	2571
52	2628
52	2762
53	110
53	145
53	260
53	318
53	1089
53	1196
53	1210
53	1682
53	2628
53	2959
53	3147
53	3275
53	3510
53	3717
53	3753
53	3793
53	4226
53	4995
53	5010
53	5152
53	5254
53	5267
53	5378
53	5418
53	5574
53	6059
53	6263
53	6333
53	6502
53	6595
53	6754
53	7143
53	7439
53	8665
53	8985
53	26614
53	33493
53	33794
53	34150
53	34405
53	37733
53	42738
53	44191
53	48516
53	48774
53	49272
53	50794
53	51080
53	51255
53	51935
53	53000
53	53129
53	54286
53	54997
53	55765
53	56156
53	56174
53	58297
53	58559
53	58803
53	59315
53	60040
54	62
54	107
54	141
54	260
54	605
54	609
54	656
54	711
54	743
54	761
54	780
54	830
54	837
54	881
54	1210
54	1363
54	1367
54	1426
55	110
55	111
55	150
55	165
55	293
55	296
55	318
55	364
55	377
55	480
55	524
55	527
55	541
55	588
55	589
55	592
55	593
55	595
55	596
55	608
55	661
55	805
55	832
55	858
55	1022
55	1023
55	1029
55	1032
55	1036
55	1097
55	1193
55	1196
55	1198
55	1200
55	1206
55	1210
55	1214
55	1240
55	1247
55	1270
55	1372
55	1374
55	1375
55	1376
55	1387
55	1394
55	1405
55	1517
55	1663
55	1704
55	1721
55	1953
55	1954
55	1955
55	1967
55	2005
55	2028
55	2081
55	2093
55	2115
55	2137
55	2140
55	2193
55	2329
55	2409
55	2628
55	2640
55	2641
55	2683
55	2687
55	2700
55	2706
55	2761
55	2858
55	2959
55	3114
55	3178
55	3213
55	3253
55	3362
55	3363
55	3471
55	3552
55	3578
55	3793
55	3868
55	4085
55	4306
55	4446
55	4886
55	4994
55	4995
55	5377
55	5378
55	5444
55	5765
55	5945
55	5992
55	6333
55	6377
56	17
56	29
56	34
56	111
56	175
56	190
56	253
56	293
56	307
56	337
56	365
56	483
56	527
56	541
56	551
56	741
56	750
56	778
56	858
56	1027
56	1032
56	1090
56	1097
56	1201
56	1203
56	1206
56	1208
56	1209
56	1213
56	1258
56	1263
56	1265
56	1267
56	1274
56	1287
56	1584
56	1586
56	1590
56	1645
56	1653
56	1682
56	1732
56	1921
56	1952
56	1997
56	2011
56	2028
56	2123
56	2132
56	2174
56	2291
56	2387
56	2455
56	2501
56	2505
56	2529
56	2551
56	2731
56	2810
56	2858
56	2916
56	3156
56	3168
56	3186
56	3201
56	3266
56	3300
56	3339
56	3386
56	3471
56	3608
56	3676
56	3703
56	3863
56	3910
56	4022
56	4262
56	4361
56	4390
56	4848
56	4878
56	4975
56	4979
56	5055
56	5110
56	5445
56	5617
56	5618
56	5679
56	6436
56	6957
56	7022
56	7024
56	7123
56	7199
56	7371
56	8607
56	8914
56	26258
56	27002
56	27156
56	27482
56	27904
56	30810
56	31410
56	32554
56	33154
56	36529
56	39183
56	41997
56	42351
56	44041
56	44665
56	46723
56	48385
56	48394
56	48780
56	50068
56	53024
56	55820
56	56003
56	61136
56	61240
56	62336
56	64620
56	64839
56	68237
56	68519
56	69134
56	69784
56	70533
56	73608
56	74416
56	78681
56	79132
56	79702
56	80831
56	81591
56	82459
56	84116
56	84187
56	94558
56	96832
56	103574
56	105248
56	108727
56	108981
57	266
57	296
57	356
57	507
57	527
57	778
57	1059
57	1183
57	1270
57	1485
57	1682
57	1704
57	1721
57	1735
57	1747
57	2324
57	2843
57	2858
57	2959
57	3148
57	3160
57	3556
57	4973
58	110
58	150
58	265
58	292
58	339
58	364
58	457
58	480
58	590
58	595
59	9
59	32
59	50
59	62
59	145
59	161
59	165
59	174
59	186
59	204
59	207
59	227
59	236
59	248
59	252
59	276
59	277
59	292
59	317
59	318
59	329
59	339
59	350
59	356
59	370
59	377
59	380
59	420
59	435
59	440
59	442
59	450
59	454
59	457
59	466
59	480
59	485
59	489
59	491
59	500
59	516
59	520
59	524
59	527
59	529
59	539
59	542
59	544
59	548
59	586
59	587
59	589
59	597
59	648
59	671
59	708
59	736
59	786
59	802
60	23
60	44
60	95
60	145
60	163
60	204
60	225
60	234
60	236
60	293
60	296
60	328
60	349
60	350
60	353
60	356
60	368
60	377
60	380
60	434
60	440
60	442
60	454
60	457
60	464
60	474
60	500
60	527
60	539
60	544
60	552
60	553
60	587
60	589
60	590
60	592
60	593
60	597
60	610
60	648
60	653
60	708
60	733
60	780
60	786
62	36
62	110
62	296
62	306
62	319
62	404
62	475
62	593
62	608
62	778
62	1355
62	1670
62	2025
62	2324
62	2439
63	32
63	253
63	288
63	296
63	380
63	593
63	608
64	150
64	153
64	161
64	185
64	300
64	316
64	339
64	349
64	457
65	1198
65	1200
65	1291
65	1580
65	2115
65	2571
65	2959
65	4011
65	4993
65	5445
65	5952
65	7153
65	109487
65	112183
65	112852
66	4018
66	4344
66	4370
66	4386
66	4638
66	4643
66	4701
67	17
67	34
67	47
67	253
67	260
67	288
67	293
67	296
67	318
67	356
67	364
67	370
67	527
67	589
67	593
67	608
67	648
67	778
67	838
67	1089
67	1193
67	1196
67	1210
67	1246
67	1258
67	1517
67	1527
67	1645
67	1704
67	1732
67	1884
67	1923
67	1961
67	2028
67	2329
67	2384
67	2542
67	2571
67	2683
67	2706
67	2890
67	2959
67	3114
67	3160
67	3949
67	3996
67	4878
67	4896
